ID;RegioS;Perioden;TotaleBevolking_1;Bevolkingsdichtheid_57;TypeEenpersoonshuishouden_122;TypeEenoudergezin_123;TypePaarZonderKind_124;TypePaarMetKindEren_125;BronInkomenAlsWerknemer_126;BronInkomenAlsZelfstandige_127;AfstandTotHuisartsenpraktijk_209;AantalHuisartsenpraktijkenBinnen3Km_210;AfstandTotKinderdagverblijf_214;AantalKinderdagverblijvenBinnen3Km_215;AfstandTotSchoolBasisonderwijs_216;AfstandTotSchoolVmbo_218;AfstandTotSchoolHavoVwo_220;AfstandTotBibliotheek_226;AfstandTotSportterrein_230;AfstandTotOpenbaarGroen_231;AfstandTotOpritHoofdverkeersweg_232;AfstandTotTreinstation_233;Gemeentenaam;Provincienaam;Year
1932;GM0482;2013-01-01;19643.0;2239.0;    22.3;    31.0;    39.0;    53.5;    45.2;    59.0;     0.8;     3.4;     0.5;     6.0;     0.5;     4.8;     4.2;     1.0;       .;       .;     2.3;     8.4;Alblasserdam;Zuid-Holland;2013
1933;GM0482;2014-01-01;19801.0;2257.0;    23.6;    31.4;    40.8;    57.5;    46.4;    74.0;     0.8;     3.4;     0.5;     5.9;     0.5;     4.8;     5.1;     1.1;       .;       .;     2.3;     8.9;Alblasserdam;Zuid-Holland;2014
1934;GM0482;2015-01-01;19845.0;2262.0;    23.3;    32.6;    40.5;    56.0;    47.5;    63.5;     0.8;     2.4;     0.5;     5.9;     0.5;     4.8;     5.1;     1.1;     0.8;     0.3;     2.3;     8.9;Alblasserdam;Zuid-Holland;2015
1935;GM0482;2016-01-01;19955.0;2270.0;    23.4;    35.3;    41.2;    59.5;    49.2;    67.8;     0.8;     2.4;     0.5;     5.9;     0.5;     4.8;     5.1;     1.1;       .;       .;     2.3;     8.7;Alblasserdam;Zuid-Holland;2016
1936;GM0482;2017-01-01;20008.0;2276.0;    23.7;    35.3;    43.0;    62.2;    50.4;    69.6;     0.8;     2.4;     0.5;     8.9;     0.5;     4.8;     5.1;     1.1;     1.0;     0.3;     2.3;     8.7;Alblasserdam;Zuid-Holland;2017
1937;GM0482;2018-01-01;20014.0;2280.0;    23.9;    36.0;    43.5;    65.3;    51.5;    74.0;     0.8;     2.4;     0.4;    11.0;     0.5;     4.8;     5.1;     1.1;       .;       .;     2.3;     8.7;Alblasserdam;Zuid-Holland;2018
1938;GM0482;2019-01-01;20069.0;2286.0;    25.8;    38.1;    46.3;    68.5;    53.4;    78.4;     0.8;     2.4;     0.4;    10.0;     0.5;     4.8;     5.1;     1.1;       .;       .;     2.3;     8.5;Alblasserdam;Zuid-Holland;2019
1939;GM0482;2020-01-01;20165.0;2297.0;    25.7;    40.9;    47.5;    71.4;    55.7;    78.5;     0.8;     2.4;     0.4;     9.9;     0.5;     4.8;     5.1;     1.1;       .;       .;     2.3;     8.5;Alblasserdam;Zuid-Holland;2020
1940;GM0482;2021-01-01;20136.0;2294.0;       .;       .;       .;    74.6;    58.4;       .;     0.8;     2.4;     0.5;     8.9;     0.5;     4.8;     5.1;     1.3;       .;       .;     2.3;     8.2;Alblasserdam;Zuid-Holland;2021
1941;GM0482;2022-01-01;20087.0;2290.0;;;;;;;     0.9;     2.4;     0.5;     8.9;       .;       .;       .;     1.5;       .;       .;     2.3;     8.4;Alblasserdam;Zuid-Holland;2022
1942;GM0482;2023-01-01;20356.0;2320.0;;;;;;;;;;;;;;;;;;;Alblasserdam;Zuid-Holland;2023
1943;GM0613;1995-01-01;15141.0;679.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Albrandswaard;Zuid-Holland;1995
1944;GM0613;1996-01-01;15325.0;687.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Albrandswaard;Zuid-Holland;1996
1945;GM0613;1997-01-01;15249.0;684.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Albrandswaard;Zuid-Holland;1997
1946;GM0613;1998-01-01;15395.0;690.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Albrandswaard;Zuid-Holland;1998
1947;GM0613;1999-01-01;15805.0;709.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Albrandswaard;Zuid-Holland;1999
1948;GM0613;2000-01-01;16420.0;736.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Albrandswaard;Zuid-Holland;2000
1949;GM0613;2001-01-01;17721.0;794.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Albrandswaard;Zuid-Holland;2001
1950;GM0613;2002-01-01;18092.0;811.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Albrandswaard;Zuid-Holland;2002
1951;GM0613;2003-01-01;18737.0;845.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Albrandswaard;Zuid-Holland;2003
1952;GM0613;2004-01-01;19607.0;884.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Albrandswaard;Zuid-Holland;2004
1953;GM0613;2005-01-01;20606.0;929.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Albrandswaard;Zuid-Holland;2005
1954;GM0613;2006-01-01;21059.0;952.0;;;;;;;       .;       .;       .;       .;     0.7;     4.0;     4.1;     1.7;     0.9;     0.9;     1.2;       .;Albrandswaard;Zuid-Holland;2006
1955;GM0613;2007-01-01;21523.0;973.0;;;;;;;     0.8;     5.7;     1.0;     4.5;     0.7;     3.9;     4.0;     1.6;       .;       .;     1.3;     8.9;Albrandswaard;Zuid-Holland;2007
1956;GM0613;2008-01-01;22453.0;1015.0;;;;;;;     0.8;     5.6;       .;       .;     0.7;     3.9;     1.8;     1.6;     0.9;     0.6;     1.4;     8.8;Albrandswaard;Zuid-Holland;2008
1957;GM0613;2009-01-01;22974.0;1054.0;;;;;;;     0.8;     5.5;     0.9;     4.9;     0.7;     3.8;     1.9;     1.6;       .;       .;     1.5;     8.7;Albrandswaard;Zuid-Holland;2009
1958;GM0613;2010-01-01;24191.0;1109.0;;;;;;;     0.7;     5.5;     0.9;     6.1;     0.7;     3.8;     3.9;       .;     0.9;     0.6;     1.5;     8.7;Albrandswaard;Zuid-Holland;2010
1959;GM0613;2011-01-01;24674.0;1128.0;    27.8;    31.9;    48.5;    60.5;    50.3;    76.3;     0.7;     5.5;     0.9;     6.7;     0.7;     3.8;     1.9;       .;       .;       .;     1.5;     8.7;Albrandswaard;Zuid-Holland;2011
1960;GM0613;2012-01-01;25003.0;1143.0;    26.1;    32.4;    47.7;    60.6;    50.8;    69.4;     0.8;     5.6;     0.6;    10.9;     0.7;     3.8;     1.9;     1.6;     1.0;     0.4;     1.5;     8.7;Albrandswaard;Zuid-Holland;2012
1961;GM0613;2013-01-01;25101.0;1151.0;    29.1;    32.7;    47.8;    62.8;    52.3;    71.4;     0.8;     5.6;     0.7;    10.5;     0.7;     3.8;     3.9;     1.5;       .;       .;     1.5;     8.7;Albrandswaard;Zuid-Holland;2013
1962;GM0613;2014-01-01;25069.0;1150.0;    27.6;    34.9;    51.5;    66.5;    53.3;    89.4;     0.8;     5.6;     0.7;     9.7;     0.8;     3.7;     4.3;     1.6;       .;       .;     1.6;     8.7;Albrandswaard;Zuid-Holland;2014
1963;GM0613;2015-01-01;25148.0;1153.0;    27.2;    34.5;    49.4;    65.1;    54.9;    66.8;     0.8;     5.7;     0.7;     9.8;     0.8;     3.8;     3.9;     3.9;     1.0;     0.3;     1.6;     8.7;Albrandswaard;Zuid-Holland;2015
1964;GM0613;2016-01-01;24985.0;1150.0;    27.5;    36.2;    50.6;    68.5;    56.7;    71.6;     0.8;     6.2;     0.7;    10.2;     0.8;     3.8;     3.9;     3.9;       .;       .;     1.6;     8.7;Albrandswaard;Zuid-Holland;2016
1965;GM0613;2017-01-01;25105.0;1155.0;    27.8;    38.5;    53.2;    71.2;    58.0;    75.5;     0.8;     6.2;     0.7;    12.6;     0.8;     3.8;     3.9;     3.9;     1.0;     0.3;     1.6;     8.7;Albrandswaard;Zuid-Holland;2017
1966;GM0613;2018-01-01;25218.0;1163.0;    28.1;    38.6;    55.6;    76.0;    59.4;    86.5;     0.8;     6.0;     0.7;    12.7;     0.8;     3.7;     3.9;     3.9;       .;       .;     1.6;     8.9;Albrandswaard;Zuid-Holland;2018
1967;GM0613;2019-01-01;25271.0;1165.0;    29.0;    41.5;    58.6;    80.2;    62.2;    94.7;     0.9;     5.6;     0.7;    13.3;     0.8;     3.7;     3.9;     3.6;       .;       .;     1.6;     8.9;Albrandswaard;Zuid-Holland;2019
1968;GM0613;2020-01-01;25590.0;1180.0;    29.5;    43.0;    61.1;    81.2;    65.1;    95.8;     0.9;     5.1;     0.8;    13.1;     0.8;     3.7;     3.9;     3.6;       .;       .;     1.6;     8.9;Albrandswaard;Zuid-Holland;2020
1969;GM0613;2021-01-01;25814.0;1190.0;    31.0;       .;    62.2;    83.6;    68.2;       .;     0.9;     4.9;     0.7;    12.4;     0.8;     3.8;     3.8;     3.7;       .;       .;     1.6;     8.9;Albrandswaard;Zuid-Holland;2021
1970;GM0613;2022-01-01;25934.0;1197.0;;;;;;;     0.9;     4.6;     0.7;    11.8;       .;       .;       .;     3.6;       .;       .;     1.6;     9.1;Albrandswaard;Zuid-Holland;2022
1971;GM0613;2023-01-01;26357.0;1217.0;;;;;;;;;;;;;;;;;;;Albrandswaard;Zuid-Holland;2023
2001;GM0361;1995-01-01;93011.0;3526.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Alkmaar;Noord-Holland;1995
2002;GM0361;1996-01-01;93052.0;3528.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Alkmaar;Noord-Holland;1996
2003;GM0361;1997-01-01;93004.0;3472.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Alkmaar;Noord-Holland;1997
2004;GM0361;1998-01-01;92960.0;3095.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Alkmaar;Noord-Holland;1998
2005;GM0361;1999-01-01;92902.0;3093.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Alkmaar;Noord-Holland;1999
2006;GM0361;2000-01-01;92836.0;3091.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Alkmaar;Noord-Holland;2000
2007;GM0361;2001-01-01;93022.0;3098.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Alkmaar;Noord-Holland;2001
2008;GM0361;2002-01-01;92992.0;3097.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Alkmaar;Noord-Holland;2002
2009;GM0361;2003-01-01;93390.0;3165.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Alkmaar;Noord-Holland;2003
2010;GM0361;2004-01-01;94121.0;3190.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Alkmaar;Noord-Holland;2004
2011;GM0361;2005-01-01;94266.0;3195.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Alkmaar;Noord-Holland;2005
2012;GM0361;2006-01-01;94455.0;3211.0;;;;;;;       .;       .;       .;       .;     0.6;     1.2;     1.3;     1.5;     0.9;     0.5;     1.1;       .;Alkmaar;Noord-Holland;2006
2013;GM0361;2007-01-01;94174.0;3202.0;;;;;;;     0.7;    12.0;     0.7;     8.0;     0.6;     1.1;     1.3;     1.5;       .;       .;     1.1;     2.1;Alkmaar;Noord-Holland;2007
2014;GM0361;2008-01-01;93876.0;3192.0;;;;;;;     0.7;    11.9;       .;       .;     0.6;     1.2;     1.3;     1.5;     0.9;     0.5;     1.1;     2.1;Alkmaar;Noord-Holland;2008
2015;GM0361;2009-01-01;93416.0;3191.0;;;;;;;     0.7;    12.0;     0.7;     7.8;     0.6;     1.2;     1.3;     1.3;       .;       .;     1.1;     2.1;Alkmaar;Noord-Holland;2009
2016;GM0361;2010-01-01;93861.0;3206.0;;;;;;;     0.7;    11.6;     0.6;     8.7;     0.6;     1.2;     1.3;       .;     0.9;     0.4;     1.1;     2.1;Alkmaar;Noord-Holland;2010
2017;GM0361;2011-01-01;93936.0;3210.0;    21.4;    30.3;    40.3;    51.1;    39.4;    51.2;     0.7;    11.1;     0.6;    12.0;     0.6;     1.2;     1.3;       .;       .;       .;     1.1;     2.1;Alkmaar;Noord-Holland;2011
2018;GM0361;2012-01-01;94269.0;3222.0;    21.6;    29.4;    40.3;    51.5;    39.6;    47.9;     0.7;    11.5;     0.6;    13.2;     0.5;     1.2;     1.3;     1.3;     1.0;     0.4;     1.1;     2.1;Alkmaar;Noord-Holland;2012
2019;GM0361;2013-01-01;94505.0;3228.0;    21.9;    29.7;    40.6;    51.7;    40.6;    47.4;     0.7;    11.4;     0.6;    13.2;     0.5;     1.2;     1.3;     1.3;       .;       .;     1.1;     2.1;Alkmaar;Noord-Holland;2013
2020;GM0361;2014-01-01;94866.0;3240.0;    22.7;    30.5;    42.5;    54.4;    41.9;    53.2;     0.7;    11.2;     0.6;    12.6;     0.6;     1.2;     1.4;     1.3;       .;       .;     1.1;     2.1;Alkmaar;Noord-Holland;2014
2021;GM0361;2015-01-01;107106.0;969.0;    23.3;    32.0;    42.8;    55.7;    43.5;    52.8;     0.9;    10.0;     0.8;    12.2;     0.6;     2.1;     2.3;     1.5;     1.0;     0.4;     1.1;     3.0;Alkmaar;Noord-Holland;2015
2022;GM0361;2016-01-01;107615.0;974.0;    23.7;    33.0;    44.3;    58.7;    45.0;    55.5;     0.9;    10.4;     0.5;    19.8;     0.6;     2.1;     2.3;     1.6;       .;       .;     1.1;     3.0;Alkmaar;Noord-Holland;2016
2023;GM0361;2017-01-01;108373.0;981.0;    24.3;    34.3;    45.5;    60.8;    45.8;    58.6;     0.9;    10.0;     0.5;    19.8;     0.6;     2.1;     2.3;     1.6;     1.0;     0.4;     1.1;     3.0;Alkmaar;Noord-Holland;2017
2024;GM0361;2018-01-01;108470.0;982.0;    24.7;    35.2;    46.5;    62.9;    46.7;    61.8;     0.9;     9.9;     0.5;    20.1;     0.6;     2.1;     2.3;     1.7;       .;       .;     1.1;     3.0;Alkmaar;Noord-Holland;2018
2025;GM0361;2019-01-01;108558.0;983.0;    26.1;    37.2;    50.2;    67.2;    48.6;    70.7;     1.0;    10.0;     0.5;    20.4;     0.6;     2.1;     2.3;     1.5;       .;       .;     1.1;     3.0;Alkmaar;Noord-Holland;2019
2026;GM0361;2020-01-01;109436.0;991.0;    26.8;    38.1;    50.3;    69.8;    51.0;    69.5;     1.0;     9.5;     0.5;    19.7;     0.6;     2.1;     2.3;     1.5;       .;       .;     1.1;     3.0;Alkmaar;Noord-Holland;2020
2027;GM0361;2021-01-01;109896.0;995.0;    27.8;    40.1;    52.4;    73.7;    53.2;       .;     1.0;     9.2;     0.6;    19.2;     0.7;     2.2;     2.3;     1.6;       .;       .;     1.1;     3.0;Alkmaar;Noord-Holland;2021
2028;GM0361;2022-01-01;110783.0;1004.0;;;;;;;     1.0;     8.9;     0.6;    18.4;       .;       .;       .;     1.6;       .;       .;     1.2;     3.1;Alkmaar;Noord-Holland;2022
2029;GM0361;2023-01-01;111834.0;1014.0;;;;;;;;;;;;;;;;;;;Alkmaar;Noord-Holland;2023
2030;GM0141;1995-01-01;65019.0;1718.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Almelo;Overijssel;1995
2031;GM0141;1996-01-01;65211.0;1723.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Almelo;Overijssel;1996
2032;GM0141;1997-01-01;65217.0;1685.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Almelo;Overijssel;1997
2033;GM0141;1998-01-01;65632.0;1696.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Almelo;Overijssel;1998
2034;GM0141;1999-01-01;66080.0;1707.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Almelo;Overijssel;1999
2035;GM0141;2000-01-01;66263.0;1713.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Almelo;Overijssel;2000
2036;GM0141;2001-01-01;70416.0;1039.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Almelo;Overijssel;2001
2037;GM0141;2002-01-01;71026.0;1048.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Almelo;Overijssel;2002
2038;GM0141;2003-01-01;71729.0;1064.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Almelo;Overijssel;2003
2039;GM0141;2004-01-01;72227.0;1071.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Almelo;Overijssel;2004
2040;GM0141;2005-01-01;72293.0;1072.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Almelo;Overijssel;2005
2041;GM0141;2006-01-01;72048.0;1069.0;;;;;;;       .;       .;       .;       .;     0.7;     1.5;     2.1;     1.5;     1.0;     0.5;     2.2;       .;Almelo;Overijssel;2006
2042;GM0141;2007-01-01;72096.0;1069.0;;;;;;;     0.9;    10.1;     1.0;     6.3;     0.7;     1.5;     2.1;     1.6;       .;       .;     2.1;     2.4;Almelo;Overijssel;2007
2043;GM0141;2008-01-01;72287.0;1072.0;;;;;;;     0.9;     9.8;       .;       .;     0.7;     1.5;     2.1;     1.5;     0.9;     0.5;     2.1;     2.4;Almelo;Overijssel;2008
2044;GM0141;2009-01-01;72428.0;1075.0;;;;;;;     0.9;     9.8;     0.9;     8.2;     0.7;     1.5;     2.1;     1.5;       .;       .;     2.1;     2.4;Almelo;Overijssel;2009
2045;GM0141;2010-01-01;72602.0;1077.0;;;;;;;     0.9;     9.8;     0.9;     8.5;     0.7;     1.5;     2.1;       .;     0.9;     0.4;     2.1;     2.4;Almelo;Overijssel;2010
2046;GM0141;2011-01-01;72599.0;1077.0;    19.7;    27.4;    36.2;    45.8;    38.1;    54.5;     0.9;     9.7;     0.8;     9.8;     0.7;     1.5;     2.1;       .;       .;       .;     2.1;     2.4;Almelo;Overijssel;2011
2047;GM0141;2012-01-01;72757.0;1079.0;    19.8;    27.3;    36.3;    46.6;    38.7;    53.5;     0.9;    10.0;     0.8;    10.5;     0.7;     1.6;     2.1;     1.6;     0.9;     0.4;     2.3;     2.4;Almelo;Overijssel;2012
2048;GM0141;2013-01-01;72729.0;1081.0;    20.0;    27.6;    36.4;    46.8;    39.6;    51.4;     0.9;    10.0;     0.8;    10.0;     0.7;     1.6;     2.1;     1.6;       .;       .;     2.3;     2.4;Almelo;Overijssel;2013
2049;GM0141;2014-01-01;72459.0;1077.0;    21.1;    28.1;    39.0;    48.7;    40.7;    59.8;     0.9;     8.9;     0.7;    13.4;     0.7;     1.6;     2.1;     1.6;       .;       .;     2.4;     2.4;Almelo;Overijssel;2014
2050;GM0141;2015-01-01;72291.0;1074.0;    21.1;    28.9;    37.8;    48.7;    41.5;    53.4;     0.9;     9.3;     0.7;    12.2;     0.7;     1.6;     2.1;     2.6;     0.9;     0.4;     2.4;     2.4;Almelo;Overijssel;2015
2051;GM0141;2016-01-01;72425.0;1076.0;    21.5;    29.8;    39.2;    51.5;    43.1;    57.1;     1.0;     9.4;     0.7;    13.4;     0.7;     1.6;     2.1;     2.6;       .;       .;     2.5;     2.4;Almelo;Overijssel;2016
2052;GM0141;2017-01-01;72479.0;1077.0;    22.0;    30.9;    40.3;    53.7;    43.6;    62.4;     1.0;     8.9;     0.7;    13.1;     0.7;     1.6;     2.1;     2.6;     1.0;     0.4;     2.5;     2.4;Almelo;Overijssel;2017
2053;GM0141;2018-01-01;72629.0;1080.0;    22.5;    31.8;    40.6;    55.8;    44.5;    63.8;     1.0;     8.9;     0.7;    13.1;     0.7;     1.6;     2.1;     2.6;       .;       .;     2.5;     2.4;Almelo;Overijssel;2018
2054;GM0141;2019-01-01;72849.0;1083.0;    23.4;    34.4;    43.9;    59.9;    46.2;    72.2;     1.0;     8.9;     0.6;    14.6;     0.7;     1.5;     2.1;     2.6;       .;       .;     2.4;     2.4;Almelo;Overijssel;2019
2055;GM0141;2020-01-01;73107.0;1087.0;    24.1;    35.0;    44.5;    63.7;    48.5;    77.3;     1.0;     8.3;     0.6;    12.8;     0.7;     1.5;     2.1;     2.6;       .;       .;     2.4;     2.2;Almelo;Overijssel;2020
2056;GM0141;2021-01-01;73132.0;1087.0;    24.9;    36.6;    45.8;    66.1;    50.5;       .;     1.1;     7.4;     0.6;    12.0;     0.7;     1.5;     2.1;     2.6;       .;       .;     2.5;     2.3;Almelo;Overijssel;2021
