ID;RegioS;Perioden;GemiddeldeWOZWaardeVanWoningen_98;Gemeentenaam;Provincienaam;Year
2328;GM0307;2003-01-01;     148;Amersfoort;Utrecht;2003
2329;GM0307;2004-01-01;     149;Amersfoort;Utrecht;2004
2330;GM0307;2005-01-01;     212;Amersfoort;Utrecht;2005
2331;GM0307;2006-01-01;     215;Amersfoort;Utrecht;2006
2332;GM0307;2007-01-01;     229;Amersfoort;Utrecht;2007
2333;GM0307;2008-01-01;     247;Amersfoort;Utrecht;2008
2334;GM0307;2009-01-01;     260;Amersfoort;Utrecht;2009
2335;GM0307;2010-01-01;     258;Amersfoort;Utrecht;2010
2336;GM0307;2011-01-01;     251;Amersfoort;Utrecht;2011
2337;GM0307;2012-01-01;     247;Amersfoort;Utrecht;2012
2338;GM0307;2013-01-01;     235;Amersfoort;Utrecht;2013
2339;GM0307;2014-01-01;     222;Amersfoort;Utrecht;2014
2340;GM0307;2015-01-01;     217;Amersfoort;Utrecht;2015
2341;GM0307;2016-01-01;     223;Amersfoort;Utrecht;2016
2342;GM0307;2017-01-01;     234;Amersfoort;Utrecht;2017
2343;GM0307;2018-01-01;     254;Amersfoort;Utrecht;2018
2344;GM0307;2019-01-01;     283;Amersfoort;Utrecht;2019
2345;GM0307;2020-01-01;     306;Amersfoort;Utrecht;2020
2346;GM0307;2021-01-01;     330;Amersfoort;Utrecht;2021
2347;GM0307;2022-01-01;     367;Amersfoort;Utrecht;2022
2348;GM0307;2023-01-01;     433;Amersfoort;Utrecht;2023
2378;GM0362;1995-01-01;       .;Amstelveen;Noord-Holland;1995
2379;GM0362;1996-01-01;       .;Amstelveen;Noord-Holland;1996
2380;GM0362;1997-01-01;      97;Amstelveen;Noord-Holland;1997
2381;GM0362;1998-01-01;      97;Amstelveen;Noord-Holland;1998
2382;GM0362;1999-01-01;      97;Amstelveen;Noord-Holland;1999
2383;GM0362;2000-01-01;      97;Amstelveen;Noord-Holland;2000
2384;GM0362;2001-01-01;     175;Amstelveen;Noord-Holland;2001
2385;GM0362;2002-01-01;     175;Amstelveen;Noord-Holland;2002
2386;GM0362;2003-01-01;     177;Amstelveen;Noord-Holland;2003
2387;GM0362;2004-01-01;     177;Amstelveen;Noord-Holland;2004
2388;GM0362;2005-01-01;     250;Amstelveen;Noord-Holland;2005
2389;GM0362;2006-01-01;     251;Amstelveen;Noord-Holland;2006
2390;GM0362;2007-01-01;     265;Amstelveen;Noord-Holland;2007
2391;GM0362;2008-01-01;     288;Amstelveen;Noord-Holland;2008
2392;GM0362;2009-01-01;     307;Amstelveen;Noord-Holland;2009
2393;GM0362;2010-01-01;     306;Amstelveen;Noord-Holland;2010
2394;GM0362;2011-01-01;     302;Amstelveen;Noord-Holland;2011
2395;GM0362;2012-01-01;     299;Amstelveen;Noord-Holland;2012
2396;GM0362;2013-01-01;     283;Amstelveen;Noord-Holland;2013
2397;GM0362;2014-01-01;     268;Amstelveen;Noord-Holland;2014
2398;GM0362;2015-01-01;     268;Amstelveen;Noord-Holland;2015
2399;GM0362;2016-01-01;     282;Amstelveen;Noord-Holland;2016
2400;GM0362;2017-01-01;     310;Amstelveen;Noord-Holland;2017
2401;GM0362;2018-01-01;     342;Amstelveen;Noord-Holland;2018
2402;GM0362;2019-01-01;     384;Amstelveen;Noord-Holland;2019
2403;GM0362;2020-01-01;     420;Amstelveen;Noord-Holland;2020
2404;GM0362;2021-01-01;     442;Amstelveen;Noord-Holland;2021
2405;GM0362;2022-01-01;     470;Amstelveen;Noord-Holland;2022
2406;GM0362;2023-01-01;     528;Amstelveen;Noord-Holland;2023
2407;GM0363;1995-01-01;       .;Amsterdam;Noord-Holland;1995
2408;GM0363;1996-01-01;       .;Amsterdam;Noord-Holland;1996
2409;GM0363;1997-01-01;      60;Amsterdam;Noord-Holland;1997
2410;GM0363;1998-01-01;      61;Amsterdam;Noord-Holland;1998
2411;GM0363;1999-01-01;      62;Amsterdam;Noord-Holland;1999
2412;GM0363;2000-01-01;      62;Amsterdam;Noord-Holland;2000
2413;GM0363;2001-01-01;     133;Amsterdam;Noord-Holland;2001
2414;GM0363;2002-01-01;     133;Amsterdam;Noord-Holland;2002
2415;GM0363;2003-01-01;     134;Amsterdam;Noord-Holland;2003
2416;GM0363;2004-01-01;     135;Amsterdam;Noord-Holland;2004
2417;GM0363;2005-01-01;     204;Amsterdam;Noord-Holland;2005
2418;GM0363;2006-01-01;     204;Amsterdam;Noord-Holland;2006
2419;GM0363;2007-01-01;     204;Amsterdam;Noord-Holland;2007
2420;GM0363;2008-01-01;     231;Amsterdam;Noord-Holland;2008
2421;GM0363;2009-01-01;     259;Amsterdam;Noord-Holland;2009
2422;GM0363;2010-01-01;     261;Amsterdam;Noord-Holland;2010
2423;GM0363;2011-01-01;     248;Amsterdam;Noord-Holland;2011
2424;GM0363;2012-01-01;     249;Amsterdam;Noord-Holland;2012
2425;GM0363;2013-01-01;     240;Amsterdam;Noord-Holland;2013
2426;GM0363;2014-01-01;     230;Amsterdam;Noord-Holland;2014
2427;GM0363;2015-01-01;     232;Amsterdam;Noord-Holland;2015
2428;GM0363;2016-01-01;     251;Amsterdam;Noord-Holland;2016
2429;GM0363;2017-01-01;     291;Amsterdam;Noord-Holland;2017
2430;GM0363;2018-01-01;     340;Amsterdam;Noord-Holland;2018
2431;GM0363;2019-01-01;     375;Amsterdam;Noord-Holland;2019
2432;GM0363;2020-01-01;     416;Amsterdam;Noord-Holland;2020
2433;GM0363;2021-01-01;     423;Amsterdam;Noord-Holland;2021
2434;GM0363;2022-01-01;     434;Amsterdam;Noord-Holland;2022
2435;GM0363;2023-01-01;     517;Amsterdam;Noord-Holland;2023
2552;GM0200;1995-01-01;       .;Apeldoorn;Gelderland;1995
2553;GM0200;1996-01-01;       .;Apeldoorn;Gelderland;1996
2554;GM0200;1997-01-01;      85;Apeldoorn;Gelderland;1997
2555;GM0200;1998-01-01;      85;Apeldoorn;Gelderland;1998
2556;GM0200;1999-01-01;      85;Apeldoorn;Gelderland;1999
2557;GM0200;2000-01-01;      86;Apeldoorn;Gelderland;2000
2558;GM0200;2001-01-01;     143;Apeldoorn;Gelderland;2001
2559;GM0200;2002-01-01;     144;Apeldoorn;Gelderland;2002
2560;GM0200;2003-01-01;     145;Apeldoorn;Gelderland;2003
2561;GM0200;2004-01-01;     146;Apeldoorn;Gelderland;2004
2562;GM0200;2005-01-01;     216;Apeldoorn;Gelderland;2005
2563;GM0200;2006-01-01;     217;Apeldoorn;Gelderland;2006
2564;GM0200;2007-01-01;     236;Apeldoorn;Gelderland;2007
2565;GM0200;2008-01-01;     253;Apeldoorn;Gelderland;2008
2566;GM0200;2009-01-01;     257;Apeldoorn;Gelderland;2009
2567;GM0200;2010-01-01;     258;Apeldoorn;Gelderland;2010
2568;GM0200;2011-01-01;     247;Apeldoorn;Gelderland;2011
2569;GM0200;2012-01-01;     240;Apeldoorn;Gelderland;2012
2570;GM0200;2013-01-01;     225;Apeldoorn;Gelderland;2013
2571;GM0200;2014-01-01;     208;Apeldoorn;Gelderland;2014
2572;GM0200;2015-01-01;     203;Apeldoorn;Gelderland;2015
2573;GM0200;2016-01-01;     204;Apeldoorn;Gelderland;2016
2574;GM0200;2017-01-01;     209;Apeldoorn;Gelderland;2017
2575;GM0200;2018-01-01;     223;Apeldoorn;Gelderland;2018
2576;GM0200;2019-01-01;     245;Apeldoorn;Gelderland;2019
2577;GM0200;2020-01-01;     263;Apeldoorn;Gelderland;2020
2578;GM0200;2021-01-01;     278;Apeldoorn;Gelderland;2021
2579;GM0200;2022-01-01;     306;Apeldoorn;Gelderland;2022
2580;GM0200;2023-01-01;     378;Apeldoorn;Gelderland;2023
2581;GM0003;1995-01-01;       .;Appingedam;Groningen;1995
2582;GM0003;1996-01-01;       .;Appingedam;Groningen;1996
2583;GM0003;1997-01-01;      52;Appingedam;Groningen;1997
2584;GM0003;1998-01-01;      52;Appingedam;Groningen;1998
2585;GM0003;1999-01-01;      52;Appingedam;Groningen;1999
2586;GM0003;2000-01-01;      53;Appingedam;Groningen;2000
2587;GM0003;2001-01-01;      74;Appingedam;Groningen;2001
2588;GM0003;2002-01-01;      74;Appingedam;Groningen;2002
2589;GM0003;2003-01-01;      76;Appingedam;Groningen;2003
2590;GM0003;2004-01-01;      77;Appingedam;Groningen;2004
2591;GM0003;2005-01-01;     117;Appingedam;Groningen;2005
2592;GM0003;2006-01-01;     118;Appingedam;Groningen;2006
2593;GM0003;2007-01-01;     137;Appingedam;Groningen;2007
2594;GM0003;2008-01-01;     145;Appingedam;Groningen;2008
2595;GM0003;2009-01-01;     150;Appingedam;Groningen;2009
2596;GM0003;2010-01-01;     152;Appingedam;Groningen;2010
2597;GM0003;2011-01-01;     156;Appingedam;Groningen;2011
2598;GM0003;2012-01-01;     154;Appingedam;Groningen;2012
2599;GM0003;2013-01-01;     149;Appingedam;Groningen;2013
2600;GM0003;2014-01-01;     142;Appingedam;Groningen;2014
2601;GM0003;2015-01-01;     134;Appingedam;Groningen;2015
2602;GM0003;2016-01-01;     131;Appingedam;Groningen;2016
2603;GM0003;2017-01-01;     133;Appingedam;Groningen;2017
2604;GM0003;2018-01-01;     138;Appingedam;Groningen;2018
2605;GM0003;2019-01-01;     143;Appingedam;Groningen;2019
2606;GM0003;2020-01-01;     155;Appingedam;Groningen;2020
2607;GM0003;2021-01-01;;Appingedam;Groningen;2021
2608;GM0003;2022-01-01;;Appingedam;Groningen;2022
2609;GM0003;2023-01-01;;Appingedam;Groningen;2023
2668;GM0202;1995-01-01;       .;Arnhem;Gelderland;1995
2669;GM0202;1996-01-01;       .;Arnhem;Gelderland;1996
2670;GM0202;1997-01-01;      69;Arnhem;Gelderland;1997
2671;GM0202;1998-01-01;      69;Arnhem;Gelderland;1998
2672;GM0202;1999-01-01;      69;Arnhem;Gelderland;1999
2673;GM0202;2000-01-01;      69;Arnhem;Gelderland;2000
2674;GM0202;2001-01-01;     111;Arnhem;Gelderland;2001
2675;GM0202;2002-01-01;     112;Arnhem;Gelderland;2002
2676;GM0202;2003-01-01;     112;Arnhem;Gelderland;2003
2677;GM0202;2004-01-01;     112;Arnhem;Gelderland;2004
2678;GM0202;2005-01-01;     167;Arnhem;Gelderland;2005
2679;GM0202;2006-01-01;     166;Arnhem;Gelderland;2006
2680;GM0202;2007-01-01;     180;Arnhem;Gelderland;2007
2681;GM0202;2008-01-01;     189;Arnhem;Gelderland;2008
2682;GM0202;2009-01-01;     199;Arnhem;Gelderland;2009
2683;GM0202;2010-01-01;     202;Arnhem;Gelderland;2010
2684;GM0202;2011-01-01;     192;Arnhem;Gelderland;2011
2685;GM0202;2012-01-01;     190;Arnhem;Gelderland;2012
2686;GM0202;2013-01-01;     183;Arnhem;Gelderland;2013
2687;GM0202;2014-01-01;     173;Arnhem;Gelderland;2014
2688;GM0202;2015-01-01;     169;Arnhem;Gelderland;2015
2689;GM0202;2016-01-01;     169;Arnhem;Gelderland;2016
2690;GM0202;2017-01-01;     175;Arnhem;Gelderland;2017
2691;GM0202;2018-01-01;     187;Arnhem;Gelderland;2018
2692;GM0202;2019-01-01;     206;Arnhem;Gelderland;2019
2693;GM0202;2020-01-01;     221;Arnhem;Gelderland;2020
2694;GM0202;2021-01-01;     240;Arnhem;Gelderland;2021
2695;GM0202;2022-01-01;     265;Arnhem;Gelderland;2022
2696;GM0202;2023-01-01;     324;Arnhem;Gelderland;2023
2697;GM0106;1995-01-01;       .;Assen;Drenthe;1995
2698;GM0106;1996-01-01;       .;Assen;Drenthe;1996
2699;GM0106;1997-01-01;      66;Assen;Drenthe;1997
2700;GM0106;1998-01-01;      68;Assen;Drenthe;1998
2701;GM0106;1999-01-01;      68;Assen;Drenthe;1999
2702;GM0106;2000-01-01;      69;Assen;Drenthe;2000
2703;GM0106;2001-01-01;      94;Assen;Drenthe;2001
2704;GM0106;2002-01-01;      95;Assen;Drenthe;2002
2705;GM0106;2003-01-01;      97;Assen;Drenthe;2003
2706;GM0106;2004-01-01;      98;Assen;Drenthe;2004
2707;GM0106;2005-01-01;     148;Assen;Drenthe;2005
2708;GM0106;2006-01-01;     149;Assen;Drenthe;2006
2709;GM0106;2007-01-01;     161;Assen;Drenthe;2007
2710;GM0106;2008-01-01;     173;Assen;Drenthe;2008
2711;GM0106;2009-01-01;     181;Assen;Drenthe;2009
2712;GM0106;2010-01-01;     182;Assen;Drenthe;2010
2713;GM0106;2011-01-01;     181;Assen;Drenthe;2011
2714;GM0106;2012-01-01;     177;Assen;Drenthe;2012
2715;GM0106;2013-01-01;     170;Assen;Drenthe;2013
2716;GM0106;2014-01-01;     162;Assen;Drenthe;2014
2717;GM0106;2015-01-01;     159;Assen;Drenthe;2015
2718;GM0106;2016-01-01;     159;Assen;Drenthe;2016
2719;GM0106;2017-01-01;     168;Assen;Drenthe;2017
2720;GM0106;2018-01-01;     172;Assen;Drenthe;2018
2721;GM0106;2019-01-01;     184;Assen;Drenthe;2019
2722;GM0106;2020-01-01;     195;Assen;Drenthe;2020
2723;GM0106;2021-01-01;     210;Assen;Drenthe;2021
2724;GM0106;2022-01-01;     238;Assen;Drenthe;2022
2725;GM0106;2023-01-01;     278;Assen;Drenthe;2023
2726;GM0743;1995-01-01;       .;Asten;Noord-Brabant;1995
2727;GM0743;1996-01-01;       .;Asten;Noord-Brabant;1996
2728;GM0743;1997-01-01;      85;Asten;Noord-Brabant;1997
2729;GM0743;1998-01-01;      86;Asten;Noord-Brabant;1998
2730;GM0743;1999-01-01;      88;Asten;Noord-Brabant;1999
2731;GM0743;2000-01-01;      89;Asten;Noord-Brabant;2000
2732;GM0743;2001-01-01;     187;Asten;Noord-Brabant;2001
2733;GM0743;2002-01-01;     188;Asten;Noord-Brabant;2002
2734;GM0743;2003-01-01;     192;Asten;Noord-Brabant;2003
2735;GM0743;2004-01-01;     189;Asten;Noord-Brabant;2004
2736;GM0743;2005-01-01;     257;Asten;Noord-Brabant;2005
2737;GM0743;2006-01-01;     256;Asten;Noord-Brabant;2006
2738;GM0743;2007-01-01;     281;Asten;Noord-Brabant;2007
2739;GM0743;2008-01-01;     306;Asten;Noord-Brabant;2008
2740;GM0743;2009-01-01;     317;Asten;Noord-Brabant;2009
2741;GM0743;2010-01-01;     320;Asten;Noord-Brabant;2010
2742;GM0743;2011-01-01;     310;Asten;Noord-Brabant;2011
2743;GM0743;2012-01-01;     296;Asten;Noord-Brabant;2012
2744;GM0743;2013-01-01;     288;Asten;Noord-Brabant;2013
2745;GM0743;2014-01-01;     275;Asten;Noord-Brabant;2014
2746;GM0743;2015-01-01;     260;Asten;Noord-Brabant;2015
2747;GM0743;2016-01-01;     259;Asten;Noord-Brabant;2016
2748;GM0743;2017-01-01;     267;Asten;Noord-Brabant;2017
2749;GM0743;2018-01-01;       .;Asten;Noord-Brabant;2018
2750;GM0743;2019-01-01;     299;Asten;Noord-Brabant;2019
2751;GM0743;2020-01-01;     321;Asten;Noord-Brabant;2020
2752;GM0743;2021-01-01;     331;Asten;Noord-Brabant;2021
2753;GM0743;2022-01-01;     364;Asten;Noord-Brabant;2022
2754;GM0743;2023-01-01;     404;Asten;Noord-Brabant;2023
2813;GM0744;1995-01-01;       .;Baarle-Nassau;Noord-Brabant;1995
2814;GM0744;1996-01-01;       .;Baarle-Nassau;Noord-Brabant;1996
2815;GM0744;1997-01-01;     119;Baarle-Nassau;Noord-Brabant;1997
2816;GM0744;1998-01-01;     118;Baarle-Nassau;Noord-Brabant;1998
2817;GM0744;1999-01-01;     118;Baarle-Nassau;Noord-Brabant;1999
2818;GM0744;2000-01-01;     119;Baarle-Nassau;Noord-Brabant;2000
2819;GM0744;2001-01-01;     165;Baarle-Nassau;Noord-Brabant;2001
2820;GM0744;2002-01-01;     165;Baarle-Nassau;Noord-Brabant;2002
2821;GM0744;2003-01-01;     165;Baarle-Nassau;Noord-Brabant;2003
2822;GM0744;2004-01-01;     166;Baarle-Nassau;Noord-Brabant;2004
2823;GM0744;2005-01-01;     255;Baarle-Nassau;Noord-Brabant;2005
2824;GM0744;2006-01-01;     255;Baarle-Nassau;Noord-Brabant;2006
2825;GM0744;2007-01-01;     282;Baarle-Nassau;Noord-Brabant;2007
2826;GM0744;2008-01-01;     296;Baarle-Nassau;Noord-Brabant;2008
2827;GM0744;2009-01-01;     298;Baarle-Nassau;Noord-Brabant;2009
2828;GM0744;2010-01-01;     296;Baarle-Nassau;Noord-Brabant;2010
2829;GM0744;2011-01-01;     284;Baarle-Nassau;Noord-Brabant;2011
2830;GM0744;2012-01-01;     277;Baarle-Nassau;Noord-Brabant;2012
2831;GM0744;2013-01-01;     261;Baarle-Nassau;Noord-Brabant;2013
2832;GM0744;2014-01-01;     248;Baarle-Nassau;Noord-Brabant;2014
2833;GM0744;2015-01-01;     242;Baarle-Nassau;Noord-Brabant;2015
2834;GM0744;2016-01-01;     247;Baarle-Nassau;Noord-Brabant;2016
2835;GM0744;2017-01-01;     254;Baarle-Nassau;Noord-Brabant;2017
2836;GM0744;2018-01-01;     265;Baarle-Nassau;Noord-Brabant;2018
2837;GM0744;2019-01-01;     298;Baarle-Nassau;Noord-Brabant;2019
2838;GM0744;2020-01-01;     316;Baarle-Nassau;Noord-Brabant;2020
2839;GM0744;2021-01-01;     337;Baarle-Nassau;Noord-Brabant;2021
2840;GM0744;2022-01-01;     361;Baarle-Nassau;Noord-Brabant;2022
2841;GM0744;2023-01-01;     380;Baarle-Nassau;Noord-Brabant;2023
2842;GM0308;1995-01-01;       .;Baarn;Utrecht;1995
2843;GM0308;1996-01-01;       .;Baarn;Utrecht;1996
2844;GM0308;1997-01-01;     118;Baarn;Utrecht;1997
2845;GM0308;1998-01-01;     118;Baarn;Utrecht;1998
2846;GM0308;1999-01-01;     118;Baarn;Utrecht;1999
2847;GM0308;2000-01-01;     118;Baarn;Utrecht;2000
2848;GM0308;2001-01-01;     190;Baarn;Utrecht;2001
2849;GM0308;2002-01-01;     190;Baarn;Utrecht;2002
2850;GM0308;2003-01-01;     190;Baarn;Utrecht;2003
2851;GM0308;2004-01-01;     191;Baarn;Utrecht;2004
2852;GM0308;2005-01-01;     280;Baarn;Utrecht;2005
2853;GM0308;2006-01-01;     280;Baarn;Utrecht;2006
2854;GM0308;2007-01-01;     308;Baarn;Utrecht;2007
2855;GM0308;2008-01-01;     332;Baarn;Utrecht;2008
2856;GM0308;2009-01-01;     345;Baarn;Utrecht;2009
2857;GM0308;2010-01-01;     347;Baarn;Utrecht;2010
2858;GM0308;2011-01-01;     338;Baarn;Utrecht;2011
2859;GM0308;2012-01-01;     327;Baarn;Utrecht;2012
2860;GM0308;2013-01-01;     307;Baarn;Utrecht;2013
2861;GM0308;2014-01-01;     290;Baarn;Utrecht;2014
2862;GM0308;2015-01-01;     278;Baarn;Utrecht;2015
2863;GM0308;2016-01-01;     281;Baarn;Utrecht;2016
2864;GM0308;2017-01-01;     292;Baarn;Utrecht;2017
2865;GM0308;2018-01-01;     306;Baarn;Utrecht;2018
2866;GM0308;2019-01-01;     316;Baarn;Utrecht;2019
2867;GM0308;2020-01-01;     343;Baarn;Utrecht;2020
2868;GM0308;2021-01-01;     373;Baarn;Utrecht;2021
2869;GM0308;2022-01-01;     411;Baarn;Utrecht;2022
2870;GM0308;2023-01-01;     472;Baarn;Utrecht;2023
2900;GM0489;1995-01-01;       .;Barendrecht;Zuid-Holland;1995
2901;GM0489;1996-01-01;       .;Barendrecht;Zuid-Holland;1996
2902;GM0489;1997-01-01;     105;Barendrecht;Zuid-Holland;1997
2903;GM0489;1998-01-01;     105;Barendrecht;Zuid-Holland;1998
2904;GM0489;1999-01-01;     108;Barendrecht;Zuid-Holland;1999
2905;GM0489;2000-01-01;     109;Barendrecht;Zuid-Holland;2000
2906;GM0489;2001-01-01;     148;Barendrecht;Zuid-Holland;2001
2907;GM0489;2002-01-01;     156;Barendrecht;Zuid-Holland;2002
2908;GM0489;2003-01-01;     156;Barendrecht;Zuid-Holland;2003
2909;GM0489;2004-01-01;     159;Barendrecht;Zuid-Holland;2004
2910;GM0489;2005-01-01;     227;Barendrecht;Zuid-Holland;2005
2911;GM0489;2006-01-01;     229;Barendrecht;Zuid-Holland;2006
2912;GM0489;2007-01-01;     254;Barendrecht;Zuid-Holland;2007
2913;GM0489;2008-01-01;     269;Barendrecht;Zuid-Holland;2008
2914;GM0489;2009-01-01;     277;Barendrecht;Zuid-Holland;2009
2915;GM0489;2010-01-01;     281;Barendrecht;Zuid-Holland;2010
2916;GM0489;2011-01-01;     272;Barendrecht;Zuid-Holland;2011
2917;GM0489;2012-01-01;     265;Barendrecht;Zuid-Holland;2012
2918;GM0489;2013-01-01;     255;Barendrecht;Zuid-Holland;2013
2919;GM0489;2014-01-01;     244;Barendrecht;Zuid-Holland;2014
2920;GM0489;2015-01-01;     237;Barendrecht;Zuid-Holland;2015
2921;GM0489;2016-01-01;     241;Barendrecht;Zuid-Holland;2016
2922;GM0489;2017-01-01;     248;Barendrecht;Zuid-Holland;2017
2923;GM0489;2018-01-01;     263;Barendrecht;Zuid-Holland;2018
2924;GM0489;2019-01-01;     288;Barendrecht;Zuid-Holland;2019
2925;GM0489;2020-01-01;     314;Barendrecht;Zuid-Holland;2020
2926;GM0489;2021-01-01;     336;Barendrecht;Zuid-Holland;2021
2927;GM0489;2022-01-01;     368;Barendrecht;Zuid-Holland;2022
2928;GM0489;2023-01-01;     421;Barendrecht;Zuid-Holland;2023
2929;GM0203;1995-01-01;       .;Barneveld;Gelderland;1995
2930;GM0203;1996-01-01;       .;Barneveld;Gelderland;1996
2931;GM0203;1997-01-01;     107;Barneveld;Gelderland;1997
2932;GM0203;1998-01-01;     107;Barneveld;Gelderland;1998
2933;GM0203;1999-01-01;     105;Barneveld;Gelderland;1999
2934;GM0203;2000-01-01;     105;Barneveld;Gelderland;2000
2935;GM0203;2001-01-01;     190;Barneveld;Gelderland;2001
2936;GM0203;2002-01-01;     189;Barneveld;Gelderland;2002
2937;GM0203;2003-01-01;     186;Barneveld;Gelderland;2003
2938;GM0203;2004-01-01;     189;Barneveld;Gelderland;2004
2939;GM0203;2005-01-01;     277;Barneveld;Gelderland;2005
2940;GM0203;2006-01-01;     278;Barneveld;Gelderland;2006
2941;GM0203;2007-01-01;     291;Barneveld;Gelderland;2007
2942;GM0203;2008-01-01;     312;Barneveld;Gelderland;2008
2943;GM0203;2009-01-01;     326;Barneveld;Gelderland;2009
2944;GM0203;2010-01-01;     327;Barneveld;Gelderland;2010
2945;GM0203;2011-01-01;     318;Barneveld;Gelderland;2011
2946;GM0203;2012-01-01;     310;Barneveld;Gelderland;2012
2947;GM0203;2013-01-01;     297;Barneveld;Gelderland;2013
2948;GM0203;2014-01-01;     279;Barneveld;Gelderland;2014
2949;GM0203;2015-01-01;     271;Barneveld;Gelderland;2015
2950;GM0203;2016-01-01;     267;Barneveld;Gelderland;2016
2951;GM0203;2017-01-01;     267;Barneveld;Gelderland;2017
2952;GM0203;2018-01-01;     277;Barneveld;Gelderland;2018
2953;GM0203;2019-01-01;     297;Barneveld;Gelderland;2019
2954;GM0203;2020-01-01;     317;Barneveld;Gelderland;2020
2955;GM0203;2021-01-01;     339;Barneveld;Gelderland;2021
2956;GM0203;2022-01-01;     376;Barneveld;Gelderland;2022
2957;GM0203;2023-01-01;     434;Barneveld;Gelderland;2023
3016;GM0888;1995-01-01;       .;Beek;Limburg;1995
3017;GM0888;1996-01-01;       .;Beek;Limburg;1996
3018;GM0888;1997-01-01;      96;Beek;Limburg;1997
3019;GM0888;1998-01-01;      96;Beek;Limburg;1998
3020;GM0888;1999-01-01;      95;Beek;Limburg;1999
3021;GM0888;2000-01-01;      95;Beek;Limburg;2000
3022;GM0888;2001-01-01;     147;Beek;Limburg;2001
3023;GM0888;2002-01-01;     147;Beek;Limburg;2002
3024;GM0888;2003-01-01;     147;Beek;Limburg;2003
3025;GM0888;2004-01-01;     148;Beek;Limburg;2004
3026;GM0888;2005-01-01;     191;Beek;Limburg;2005
3027;GM0888;2006-01-01;     191;Beek;Limburg;2006
3028;GM0888;2007-01-01;     200;Beek;Limburg;2007
3029;GM0888;2008-01-01;     212;Beek;Limburg;2008
3030;GM0888;2009-01-01;     218;Beek;Limburg;2009
3031;GM0888;2010-01-01;     212;Beek;Limburg;2010
3032;GM0888;2011-01-01;     199;Beek;Limburg;2011
3033;GM0888;2012-01-01;     194;Beek;Limburg;2012
3034;GM0888;2013-01-01;     188;Beek;Limburg;2013
3035;GM0888;2014-01-01;     184;Beek;Limburg;2014
3036;GM0888;2015-01-01;     178;Beek;Limburg;2015
3037;GM0888;2016-01-01;     185;Beek;Limburg;2016
3038;GM0888;2017-01-01;     188;Beek;Limburg;2017
3039;GM0888;2018-01-01;     192;Beek;Limburg;2018
3040;GM0888;2019-01-01;     205;Beek;Limburg;2019
3041;GM0888;2020-01-01;     223;Beek;Limburg;2020
3042;GM0888;2021-01-01;     238;Beek;Limburg;2021
3043;GM0888;2022-01-01;     252;Beek;Limburg;2022
3044;GM0888;2023-01-01;     293;Beek;Limburg;2023
3074;GM1954;1995-01-01;;Beekdaelen;Limburg;1995
3075;GM1954;1996-01-01;;Beekdaelen;Limburg;1996
3076;GM1954;1997-01-01;;Beekdaelen;Limburg;1997
3077;GM1954;1998-01-01;;Beekdaelen;Limburg;1998
3078;GM1954;1999-01-01;;Beekdaelen;Limburg;1999
3079;GM1954;2000-01-01;;Beekdaelen;Limburg;2000
3080;GM1954;2001-01-01;;Beekdaelen;Limburg;2001
3081;GM1954;2002-01-01;;Beekdaelen;Limburg;2002
